a1,a2,a3,a4,a5,a6,a7,a8,irradiation,temperature,year,month,day,hour,air_temp,azimuth,cloud_opacity,DewpointTemp,dhi,dni,ebh,ghi,GtiFixedTilt,GtiTracking,PrecipitableWater,RelativeHumidity,SnowWater,SurfacePressure,WindDirection10m,WindSpeed10m,zenith,AlbedoDaily
942.60001373291,1002.80001831055,926.500038146973,893.700004577637,928.20002746582,917.399963378906,893.800010681152,1025.40000152588,199.518748760223,14.75,2023,4,30,7,15.2,-86,25.8,4.2,129,132,43,171,149,287,13.9,48.3,0.0,971.3,33,7.9,74,0.15
2507.29998779297,2390.79998779297,2534.59991455078,2392.69995117188,2500.29992675781,2508.90008544922,2473.10003662109,2428.29992675781,395.312903619582,16.9499998092651,2023,4,30,8,17.2,-97,6.8,3.6,132,556,248,380,362,746,14.0,40.3,0.0,971.8,37,8.5,64,0.15
3598.09985351563,3637.0,3609.80004882813,3430.60009765625,3579.0,3582.30004882813,3531.60009765625,3672.59997558594,520.316215721337,18.6000003814697,2023,4,30,9,17.6,-110,3.6,3.0,142,703,417,559,597,863,13.9,37.6,0.0,972.4,40,8.6,54,0.15
4506.80004882813,4752.89990234375,4515.599609375,4297.30004882813,4496.90014648438,4498.10009765625,4467.80004882813,4841.7998046875,593.474738833779,20.25,2023,4,30,10,19.0,-125,0.0,2.1,125,839,595,720,818,918,13.7,32.5,0.0,973.1,42,8.8,45,0.15
5970.60009765625,5670.19970703125,5949.400390625,5664.99951171875,5920.99951171875,5917.0,5882.9990234375,5724.40087890625,850.88571312314,21.8999996185303,2023,4,30,11,20.5,-144,0.0,1.6,139,859,681,820,958,898,13.3,28.4,0.0,973.7,44,8.9,38,0.15
5809.7001953125,5962.80078125,5782.2998046875,5509.599609375,5765.400390625,5755.900390625,5731.5,6019.7998046875,921.855550130208,23.0,2023,4,30,12,21.0,-168,0.0,1.7,152,858,717,869,1027,880,12.9,27.9,0.0,973.9,46,8.7,33,0.15
6268.2998046875,5926.5,6141.5,5854.1005859375,6128.6005859375,6116.7001953125,6093.4013671875,5975.099609375,944.571424211775,24.2000007629395,2023,4,30,13,22.1,166,0.0,2.0,169,832,693,862,1016,876,12.6,26.6,0.0,974.0,46,8.1,34,0.15
5362.30078125,5603.69921875,5423.7998046875,5002.701171875,5418.7998046875,5397.900390625,5385.9990234375,5631.0,957.445001220703,25.2999992370605,2023,4,30,14,23.2,142,0.0,2.4,182,785,618,800,927,882,12.1,25.5,0.0,974.0,44,7.6,38,0.15
5030.798828125,4784.400390625,5008.80078125,4961.4990234375,5017.3984375,4997.798828125,4987.5,4831.6015625,791.726153564453,25.2999992370605,2023,4,30,15,23.2,123,0.0,2.0,180,731,511,691,774,884,11.6,24.9,0.0,973.7,40,7.1,46,0.15
3300.30078125,3368.201171875,3290.298828125,3138.80078125,3312.400390625,3280.19921875,3326.900390625,3419.298828125,538.55043388035,24.2000007629395,2023,4,30,16,23.1,108,0.0,1.5,159,672,388,547,576,862,11.0,24.2,0.0,973.7,34,7.0,55,0.15
1966.8984375,1840.8984375,1976.501953125,1881.498046875,1969.900390625,1947.0,1961.30078125,1812.599609375,326.075902732022,23.1000003814697,2023,4,30,17,23.1,96,5.9,1.4,142,515,224,366,344,724,10.2,24.0,0.0,974.1,29,7.2,65,0.15
1014.30078125,1002.201171875,991.19921875,947.80078125,1012.1015625,995.1015625,1016.498046875,1010.0,261.513515575512,23.1000003814697,2023,4,30,18,23.0,85,1.6,0.7,73,535,139,212,140,589,9.5,23.0,0.0,974.6,30,7.2,75,0.15
201.201171875,188.998046875,194.599609375,186.201171875,199.69921875,194.3984375,199.201171875,192.19921875,55.0857140677316,20.8999996185303,2023,4,30,19,21.5,74,4.3,-0.3,28,233,29,57,21,96,8.7,23.5,0.0,975.4,35,7.1,85,0.15
6.498046875,4.900390625,5.0,5.400390625,6.298828125,6.1015625,6.201171875,4.900390625,0.608333335568508,18.1500005722046,2023,4,30,20,19.0,63,27.7,-1.3,0,0,0,0,0,0,7.8,25.2,0.0,976.5,38,7.4,94,0.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,2023,4,30,21,17.6,51,13.1,-2.8,0,0,0,0,0,0,7.0,24.9,0.0,977.7,40,7.7,103,0.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2999998728434,2023,4,30,22,15.2,38,11.3,-3.8,0,0,0,0,0,0,6.5,26.8,0.0,978.5,41,7.7,110,0.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1000003814697,2023,4,30,23,13.0,23,8.9,-4.3,0,0,0,0,0,0,6.3,29.8,0.0,979.0,42,7.7,115,0.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4499998092651,2023,5,1,0,12.8,7,9.5,-4.4,0,0,0,0,0,0,6.2,30.1,0.0,979.3,43,7.6,118,0.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.25,2023,5,1,1,11.4,-9,26.5,-4.5,0,0,0,0,0,0,6.2,32.7,0.0,979.4,43,7.3,118,0.16
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.59999990463257,2023,5,1,2,9.7,-25,30.8,-4.5,0,0,0,0,0,0,6.3,36.6,0.0,979.3,44,6.8,115,0.16
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.59999990463257,2023,5,1,3,8.0,-39,30.5,-4.6,0,0,0,0,0,0,6.9,40.8,0.0,979.6,46,6.3,110,0.16
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,2023,5,1,4,6.7,-52,37.9,-4.6,0,0,0,0,0,0,7.5,44.2,0.0,980.2,48,5.7,102,0.16
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18333331185083,5.5,2023,5,1,5,6.6,-64,45.2,-4.4,0,0,0,0,0,0,7.8,45.5,0.0,980.2,48,5.0,94,0.16
231.600006103516,257.899993896484,225.599998474121,218.800003051758,225.800003051758,226.100006103516,226.900001525879,265.299987792969,67.9000000272478,6.59999990463257,2023,5,1,6,6.5,-75,39.9,-4.4,43,55,10,52,39,78,8.0,45.8,0.0,980.2,49,4.4,84,0.16
1078.19998168945,1023.50003051758,1087.90000152588,939.79997253418,1067.6000213623,1077.69998168945,1039.39998626709,1044.20001220703,222.083333969116,7.69999980926514,2023,5,1,7,7.9,-86,1.0,-4.2,64,630,176,240,164,691,8.3,42.2,0.0,980.3,46,4.2,74,0.16
2394.10003662109,2526.09997558594,2393.80004882813,2286.79992675781,2411.69995117188,2370.10003662109,2384.60003662109,2559.0,359.331707838105,9.89999993642171,2023,5,1,8,10.4,-97,0.0,-3.8,79,783,348,428,406,914,8.6,37.0,0.0,980.2,47,4.3,64,0.16
3672.09997558594,3736.19995117188,3665.19995117188,3722.10009765625,3577.60021972656,3834.59997558594,3546.80017089844,3778.39990234375,559.688236460966,12.75,2023,5,1,9,11.5,-109,7.6,-4.0,168,654,384,551,580,846,9.0,33.6,0.0,980.2,49,4.3,54,0.16
4887.2998046875,4678.30004882813,4873.10009765625,4104.5,4841.0,4376.60009765625,4806.69970703125,4727.0,689.020588414809,14.5,2023,5,1,10,12.6,-124,1.9,-4.3,133,828,592,724,819,916,9.7,30.6,0.0,980.1,48,3.9,45,0.16
5598.900390625,5471.7001953125,5568.19970703125,5551.49951171875,5535.7998046875,5701.49951171875,5492.00048828125,5499.99951171875,829.768400390625,15.6000003814697,2023,5,1,11,13.8,-144,0.0,-4.0,126,890,709,834,973,913,10.6,29.0,0.0,980.0,41,3.5,37,0.16
5666.400390625,6029.0,5638.0,5464.40087890625,5618.5,5703.7998046875,5588.5,6083.5009765625,909.347887925699,16.3000001907349,2023,5,1,12,14.4,-168,0.0,-3.4,141,880,738,879,1036,889,11.7,29.0,0.0,979.6,30,3.7,33,0.16
5972.4990234375,5692.7998046875,5946.099609375,5755.0,5948.900390625,5984.0009765625,5956.0,5688.099609375,875.413179027942,15.6999998092651,2023,5,1,13,15.3,165,0.0,-2.4,154,855,715,869,1022,883,12.8,29.6,0.0,979.3,19,5.0,33,0.16
4351.400390625,4430.900390625,4345.7001953125,4142.099609375,4365.099609375,4346.099609375,4350.400390625,4477.1015625,723.295452779975,13.6800001144409,2023,5,1,14,15.5,142,18.1,-0.6,296,458,369,665,725,701,13.8,33.4,0.0,979.3,14,6.9,38,0.16
4200.0,3999.5,4192.599609375,3963.400390625,4173.5,4148.798828125,4114.798828125,4045.19921875,663.576446280992,12.3000001907349,2023,5,1,15,14.0,123,18.1,1.1,304,381,270,574,605,676,14.5,41.4,0.0,979.5,13,8.5,45,0.16
1533.30078125,1636.298828125,1526.201171875,1440.0,1525.1015625,1503.400390625,1516.80078125,1660.998046875,407.916472132066,11.1999998092651,2023,5,1,16,12.8,108,50.1,1.8,249,45,23,272,252,301,14.5,47.0,0.0,979.8,12,8.8,55,0.16
2220.8984375,2138.80078125,2223.400390625,2161.5,2244.3984375,2266.0,2229.80078125,2161.90234375,373.850376215196,12.3000001907349,2023,5,1,17,12.7,96,2.0,1.5,119,606,259,378,350,791,13.5,46.6,0.0,980.0,11,7.9,65,0.16
803.099609375,812.298828125,806.599609375,764.099609375,824.599609375,807.201171875,824.8984375,826.798828125,137.188570676531,12.3000001907349,2023,5,1,18,12.8,85,0.0,1.2,76,494,132,208,140,565,11.7,45.0,0.0,980.2,13,7.1,75,0.16
198.1015625,186.90234375,198.599609375,188.5,202.1015625,195.19921875,200.201171875,188.201171875,56.6705879323623,11.1999998092651,2023,5,1,19,12.2,74,4.6,1.0,31,189,24,55,24,90,10.0,46.6,0.0,980.2,17,6.3,85,0.16
7.19921875,5.298828125,4.8984375,4.701171875,6.298828125,6.900390625,5.3984375,4.69921875,0.627272721041333,9.55000019073486,2023,5,1,20,11.0,63,30.4,1.2,0,0,0,0,0,0,8.6,50.8,0.0,980.5,23,5.4,94,0.16
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.90000009536743,2023,5,1,21,10.6,51,29.6,1.5,0,0,0,0,0,0,7.6,53.2,0.0,980.9,31,4.8,103,0.16
0.19921875,0.19921875,0.6015625,0.498046875,0.099609375,0.099609375,0.0,0.30078125,0.0,6.65000009536743,2023,5,1,22,9.4,38,33.9,1.3,0,0,0,0,0,0,7.1,57.2,0.0,981.2,38,4.8,110,0.16
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.90000009536743,2023,5,1,23,7.8,23,24.8,0.9,0,0,0,0,0,0,6.6,61.5,0.0,981.5,39,4.9,115,0.16
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.80000019073486,2023,5,2,0,7.4,7,21.8,0.5,0,0,0,0,0,0,6.1,61.6,0.0,981.8,37,4.9,118,0.16
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.80000019073486,2023,5,2,1,6.2,-9,24.2,-0.4,0,0,0,0,0,0,5.6,62.7,0.0,981.9,33,4.5,118,0.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.79999995231628,2023,5,2,2,5.1,-25,16.5,-1.2,0,0,0,0,0,0,5.3,64.0,0.0,981.7,27,4.3,115,0.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.79999995231628,2023,5,2,3,3.7,-39,14.6,-2.1,0,0,0,0,0,0,5.2,65.6,0.0,981.9,21,4.4,109,0.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.70000004768372,2023,5,2,4,2.6,-52,17.1,-2.9,0,0,0,0,0,0,5.1,67.3,0.0,982.3,17,4.2,102,0.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.37499996833503,2.70000004768372,2023,5,2,5,2.5,-64,19.4,-2.9,1,0,0,1,1,1,4.9,67.6,0.0,982.3,12,3.7,93,0.15
234.900001525879,260.800003051758,266.100006103516,251.900001525879,266.800003051758,265.0,258.399993896484,268.899993896484,83.235713822501,4.30000007152557,2023,5,2,6,2.3,-75,13.7,-3.1,47,115,16,63,41,93,5.0,67.5,0.0,982.5,5,3.6,84,0.15
1154.59999847412,1124.49998474121,1062.69998168945,966.799949645996,1009.90000915527,1053.40002441406,1016.20004272461,1147.70004272461,248.836364052512,6.45000004768372,2023,5,2,7,4.9,-86,0.0,-2.6,73,600,172,245,169,686,5.1,58.7,0.0,983.0,358,3.7,74,0.15
2773.40014648438,2702.60003662109,2834.50006103516,2595.70007324219,2706.29998779297,2804.69982910156,2756.49993896484,2736.70001220703,423.129410687615,8.75,2023,5,2,8,7.9,-97,0.0,-2.6,96,753,339,434,409,910,5.2,47.3,0.0,983.3,351,3.7,63,0.15
3918.5,4108.90026855469,3910.30004882813,3742.09997558594,3906.80004882813,3873.40014648438,3835.30017089844,4154.59985351563,597.049995422363,10.5,2023,5,2,9,8.5,-109,0.0,-3.9,106,848,506,612,651,966,5.2,41.5,0.0,983.4,346,4.0,53,0.15
5507.09985351563,5223.60009765625,5481.5,5281.39990234375,5514.40014648438,5439.2998046875,5396.49975585938,5264.89990234375,753.361114501953,12.2000002861023,2023,5,2,10,10.0,-124,0.0,-5.0,109,910,651,760,859,968,5.2,34.3,0.0,983.3,343,4.3,44,0.15
5718.5,5956.8994140625,5695.60009765625,5394.19970703125,5667.7998046875,5632.900390625,5635.49951171875,6009.30078125,879.816663953993,12.8000001907349,2023,5,2,11,11.8,-144,0.0,-5.8,107,949,758,865,1008,947,5.2,28.8,0.0,983.1,339,4.7,37,0.15
6617.400390625,6296.2001953125,6566.9990234375,6293.5,6547.2001953125,6538.599609375,6533.2001953125,6259.3994140625,874.857406616211,13.8999996185303,2023,5,2,12,12.1,-168,0.0,-5.9,105,966,813,918,1084,929,5.2,28.0,0.0,982.9,337,5.0,33,0.15
5987.7998046875,6227.1005859375,5958.201171875,5657.80078125,5945.099609375,5906.7001953125,5918.2001953125,6271.099609375,950.759995524089,13.8999996185303,2023,5,2,13,12.9,165,0.0,-6.1,105,965,810,914,1079,930,5.4,26.1,0.0,982.6,341,5.4,33,0.15
6078.3994140625,5731.1982421875,6047.599609375,5747.298828125,6035.7001953125,6000.1015625,6008.6005859375,5760.701171875,902.626668294271,13.8999996185303,2023,5,2,14,13.6,141,0.0,-6.4,102,952,755,857,997,950,5.4,24.4,0.0,982.4,350,5.8,38,0.15
4739.1015625,4892.400390625,4720.80078125,4453.099609375,4721.201171875,4644.998046875,4710.400390625,4916.19921875,783.908820657169,15.0,2023,5,2,15,13.4,122,0.0,-6.4,99,923,651,750,844,975,5.1,24.7,0.0,982.6,358,6.5,45,0.15
3845.09765625,3812.701171875,3829.8984375,3637.201171875,3835.3984375,3796.80078125,3824.0,3826.30078125,622.609517415365,13.8000001907349,2023,5,2,16,13.3,108,0.0,-6.5,93,874,509,602,635,979,4.9,24.7,0.0,983.0,4,7.0,54,0.15
2555.5,2364.69921875,2548.19921875,2421.900390625,2564.599609375,2531.19921875,2562.69921875,2367.298828125,418.068420410156,13.8000001907349,2023,5,2,17,13.5,95,0.0,-7.0,85,777,338,423,390,922,4.7,23.5,0.0,983.4,9,7.0,64,0.15
904.5,915.099609375,939.1015625,863.798828125,927.201171875,943.69921875,964.900390625,917.599609375,224.079167048136,12.6999998092651,2023,5,2,18,13.7,84,0.0,-7.6,67,606,164,232,149,660,4.6,22.0,0.0,983.7,15,7.1,75,0.15
229.5,199.5,197.900390625,222.69921875,240.0,198.30078125,203.0,201.201171875,54.9307689666748,11.0500001907349,2023,5,2,19,12.4,74,0.0,-7.6,30,266,34,64,22,107,4.7,24.3,0.0,984.1,28,7.4,85,0.15
11.701171875,6.5,7.599609375,7.1015625,7.5,7.30078125,7.298828125,7.599609375,0.874999995653828,8.84999990463257,2023,5,2,20,10.4,63,13.2,-6.7,0,0,0,0,0,0,4.9,29.6,0.0,985.1,42,8.1,94,0.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.64999985694885,2023,5,2,21,9.5,51,16.5,-6.4,0,0,0,0,0,0,4.9,32.0,0.0,986.3,50,8.7,103,0.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2023,5,2,22,7.5,38,21.7,-6.3,0,0,0,0,0,0,4.8,37.0,0.0,987.3,53,8.6,110,0.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.90000009536743,2023,5,2,23,5.6,23,25.7,-6.1,0,0,0,0,0,0,4.8,42.6,0.0,988.0,56,8.4,115,0.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.79999995231628,2023,5,3,0,5.4,7,27.2,-6.1,0,0,0,0,0,0,4.8,43.5,0.0,988.6,57,8.0,118,0.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.70000004768372,2023,5,3,1,4.0,-9,28.7,-5.9,0,0,0,0,0,0,4.8,48.4,0.0,989.2,57,7.4,117,0.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699999988079071,2023,5,3,2,2.8,-25,31.8,-5.9,0,0,0,0,0,0,4.8,53.0,0.0,989.3,54,6.7,114,0.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699999988079071,2023,5,3,3,1.7,-39,31.1,-6.2,0,0,0,0,0,0,4.8,55.8,0.0,989.6,49,6.1,109,0.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.400000005960464,2023,5,3,4,0.6,-52,31.8,-6.5,0,0,0,0,0,0,4.8,59.0,0.0,989.9,42,5.7,102,0.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.44166668069859,-0.400000005960464,2023,5,3,5,0.6,-64,29.4,-6.4,1,0,0,1,1,1,4.7,59.4,0.0,990.3,38,5.6,93,0.15
290.0,282.600006103516,272.600006103516,273.5,282.0,282.300003051758,281.799987792969,292.900009155273,81.4285710198539,0.600000023841858,2023,5,3,6,0.4,-75,28.0,-6.4,48,78,14,61,42,98,4.7,60.3,0.0,991.1,37,5.8,83,0.15
1095.29998779297,1163.69998168945,1085.89999389648,1031.40002441406,1055.29998779297,1068.40000915527,1054.60003662109,1187.19996643066,241.423530129825,2.25,2023,5,3,7,2.0,-85,0.0,-6.4,65,656,190,256,173,729,4.7,53.9,0.0,991.8,39,6.0,73,0.15
2811.59991455078,2738.40020751953,2842.30004882813,2657.09985351563,2800.20001220703,2815.60003662109,2737.0,2775.99987792969,420.299998563879,4.5,2023,5,3,8,4.0,-97,0.0,-6.6,86,791,358,444,416,934,4.7,46.1,0.0,992.3,45,6.0,63,0.15
3989.10034179688,4215.099609375,3982.80004882813,3780.00012207031,3940.59985351563,3950.09985351563,3907.90002441406,4258.90014648438,593.631244659424,6.19999980926514,2023,5,3,9,4.3,-109,0.0,-7.0,101,866,519,619,657,976,4.7,43.8,0.0,992.6,49,5.6,53,0.15
5503.19995117188,5329.39990234375,5491.10009765625,5223.0,5549.90014648438,5455.50048828125,5414.99975585938,5385.0,761.735290527344,7.30000019073486,2023,5,3,10,5.7,-124,0.0,-7.6,109,913,656,765,861,972,4.7,37.9,0.0,992.8,49,5.5,44,0.15
5926.3994140625,5963.89990234375,5925.099609375,5664.7998046875,5822.400390625,5916.2998046875,5888.6005859375,6105.3994140625,788.560344301421,8.5,2023,5,3,11,7.4,-143,0.0,-8.2,115,939,753,868,1006,949,4.7,32.3,0.0,992.9,50,5.5,37,0.15
6545.30078125,6350.5009765625,6506.2001953125,6234.5,6518.798828125,6560.2998046875,6533.2998046875,6433.1005859375,881.544438114873,8.5,2023,5,3,12,8.0,-168,0.0,-8.4,121,945,798,919,1079,930,4.7,30.4,0.0,992.5,50,5.1,32,0.15
6234.3994140625,6279.5986328125,6205.0,5904.7998046875,6190.5009765625,6159.099609375,6149.400390625,6327.7001953125,967.312503814697,10.1500000953674,2023,5,3,13,9.9,165,0.0,-8.9,127,936,788,915,1073,930,4.6,25.8,0.0,991.9,48,4.5,33,0.15
6114.4013671875,5874.5,6083.400390625,5806.30078125,6076.9990234375,6062.0,6049.8994140625,5915.4990234375,933.983337402344,10.6999998092651,2023,5,3,14,11.4,141,0.0,-9.2,127,917,730,857,990,948,4.5,22.7,0.0,991.4,46,4.5,37,0.15
4986.998046875,5122.80078125,4949.900390625,4724.400390625,4935.30078125,4890.900390625,4839.599609375,5015.501953125,838.289473684211,11.5333331425985,2023,5,3,15,11.7,122,0.0,-9.4,119,891,631,750,838,970,4.5,21.9,0.0,991.2,49,4.4,45,0.15
3957.001953125,4038.0,4208.298828125,3798.099609375,3985.201171875,3978.900390625,3958.5,4106.8984375,587.180556403266,11.8999996185303,2023,5,3,16,12.0,107,0.0,-9.5,104,849,497,602,631,971,4.6,21.3,0.0,991.0,52,4.4,54,0.15
2715.0,2497.30078125,2354.400390625,2563.400390625,2675.798828125,2644.900390625,2660.201171875,2431.19921875,386.859771026962,11.8999996185303,2023,5,3,17,12.1,95,0.0,-9.0,83,785,343,426,390,927,4.7,22.1,0.0,991.0,50,4.9,64,0.15
949.09765625,943.298828125,1052.900390625,900.5,990.900390625,951.298828125,980.998046875,954.201171875,246.254165013631,11.8999996185303,2023,5,3,18,12.0,84,0.0,-8.5,59,663,181,240,149,698,4.8,23.0,0.0,991.1,51,5.7,74,0.15
239.5,210.900390625,215.400390625,229.099609375,228.30078125,240.701171875,243.1015625,214.30078125,76.0066658655802,10.25,2023,5,3,19,10.9,74,2.2,-7.6,28,323,42,70,20,121,4.8,26.5,0.0,991.2,59,6.6,84,0.15
7.6015625,8.0,10.099609375,7.599609375,12.498046875,7.19921875,12.298828125,7.80078125,1.12499999441206,8.10000014305115,2023,5,3,20,9.7,63,24.3,-7.0,0,0,0,0,0,0,4.8,30.3,0.0,991.6,67,7.1,94,0.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,2023,5,3,21,9.5,51,23.2,-7.0,0,0,0,0,0,0,4.8,30.6,0.0,992.2,74,7.2,102,0.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.40000009536743,2023,5,3,22,8.1,38,19.8,-7.2,0,0,0,0,0,0,4.7,33.1,0.0,992.6,79,6.6,109,0.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.80000007152557,2023,5,3,23,6.6,23,24.7,-7.1,0,0,0,0,0,0,4.5,37.1,0.0,992.8,77,5.7,115,0.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.29999995231628,2023,5,4,0,6.2,7,24.1,-6.9,0,0,0,0,0,0,4.3,38.5,0.0,993.0,69,5.1,117,0.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.20000004768372,2023,5,4,1,5.0,-9,23.5,-6.7,0,0,0,0,0,0,4.1,42.9,0.0,993.2,59,5.0,117,0.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.20000004768372,2023,5,4,2,3.6,-25,26.8,-6.4,0,0,0,0,0,0,3.9,47.7,0.0,993.1,51,5.2,114,0.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.20000004768372,2023,5,4,3,2.7,-39,25.9,-6.8,0,0,0,0,0,0,4.0,50.0,0.0,993.1,46,5.7,109,0.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.20000004768372,2023,5,4,4,1.8,-52,24.0,-7.2,0,0,0,0,0,0,4.1,51.5,0.0,993.5,43,5.9,101,0.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75833332103988,1.10000002384186,2023,5,4,5,1.7,-64,13.9,-7.4,1,3,0,1,1,1,4.1,50.7,0.0,993.5,41,5.9,93,0.15
295.0,288.900009155273,295.199996948242,278.900009155273,294.800003051758,296.0,277.899993896484,298.0,85.0500000544957,2.20000004768372,2023,5,4,6,1.6,-75,3.5,-7.8,38,297,44,82,31,158,4.1,49.9,0.0,993.4,39,5.9,83,0.15
1124.40002441406,1162.80000305176,1129.3999786377,1059.7999420166,1105.69999694824,1119.69995117188,1090.49996948242,1185.70001220703,241.231247901917,4.33333341280619,2023,5,4,7,4.4,-85,0.0,-7.7,72,629,185,257,174,717,4.2,41.4,0.0,993.6,40,6.3,73,0.15
2597.29992675781,2736.60003662109,2602.5,2458.70007324219,2560.90002441406,2575.70007324219,2529.70013427734,2767.60003662109,418.505554199219,7.5666667620341,2023,5,4,8,7.6,-96,0.0,-7.1,98,759,346,444,414,918,4.3,34.4,0.0,993.6,45,6.6,63,0.15
970.199951171875,810.599853515625,1229.80017089844,1889.59997558594,1283.70007324219,2031.70007324219,1599.39990234375,1794.99975585938,156.31904204725,8.60000038146973,2023,5,4,9,8.2,-109,0.0,-6.6,117,829,500,617,650,963,4.6,34.4,0.0,993.7,53,7.1,53,0.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,5,4,10,9.7,-124,0.0,-6.9,134,864,623,758,846,957,5.1,30.6,0.0,993.6,60,7.7,44,0.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,5,4,11,11.2,-143,0.0,-7.2,150,876,705,855,984,932,5.6,26.8,0.0,993.3,62,8.0,36,0.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,5,4,12,11.5,-168,14.2,-7.0,331,526,444,775,856,784,5.9,26.7,0.0,992.9,61,8.0,32,0.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,5,4,13,12.4,165,26.4,-7.1,464,233,198,662,683,666,6.0,25.1,0.0,992.4,61,7.8,32,0.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,5,4,14,13.4,141,31.2,-7.2,455,157,125,580,576,601,6.0,23.3,0.0,991.9,59,7.5,37,0.15
1612.69995117188,1549.0,1115.7998046875,810.099853515625,672.599853515625,422.599853515625,118.89990234375,0.0,682.113793734846,13.8999996185303,2023,5,4,15,13.8,122,11.1,-7.0,259,564,396,655,704,815,5.9,22.9,0.0,991.5,57,7.5,45,0.15
3583.59985351563,3764.60009765625,3846.90014648438,3919.00024414063,4000.99975585938,3790.80004882813,4139.80029296875,3809.80029296875,566.458118014865,13.8999996185303,2023,5,4,16,14.1,107,0.0,-6.8,119,808,475,594,618,949,5.7,22.9,0.0,991.4,56,7.6,54,0.15
2617.20068359375,2461.400390625,2391.7998046875,2278.69970703125,2408.50048828125,2372.10009765625,2409.49951171875,2447.99951171875,429.427084287008,13.8999996185303,2023,5,4,17,14.0,95,0.0,-6.7,101,717,316,417,380,884,5.7,23.2,0.0,991.4,54,7.6,64,0.15
927.2998046875,936.39990234375,960.7001953125,917.7001953125,985.599609375,964.5,993.80029296875,935.900390625,244.854999542236,13.8999996185303,2023,5,4,18,14.0,84,0.0,-6.8,75,560,155,230,148,633,5.7,23.1,0.0,991.4,53,7.5,74,0.15
202.8994140625,196.8994140625,218.60009765625,210.60009765625,227.60009765625,220.7998046875,219.5,199.39990234375,68.8071429388864,12.8000001907349,2023,5,4,19,13.4,73,0.0,-6.2,33,264,35,67,24,112,5.7,25.2,0.0,991.4,57,6.6,84,0.15
7.30029296875,7.0,11.49951171875,9.7001953125,10.5,10.10009765625,9.5,7.7001953125,1.27500000409782,10.6000000635783,2023,5,4,20,12.0,62,17.2,-5.4,0,0,0,0,0,0,5.8,29.5,0.0,991.7,65,4.7,94,0.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,2023,5,4,21,10.9,51,18.2,-4.9,0,0,0,0,0,0,5.9,32.8,0.0,992.2,64,3.2,102,0.15
